business_id,business_name,business_url,location,is_business_closed,year_established,overall_rating,num_reviews,menu_url,menu_items_scraped_flag,price_range,phone_number,num_reviews_5_stars,num_reviews_4_stars,num_reviews_3_stars,num_reviews_2_stars,num_reviews_1_star,address_line1,city,region_code,postal_code,country_code,categories,top_food_items,monthly_ratings_by_year
PpQ7LNHTEGNoY3g5GPBDyQ,Next,/biz/next-chicago-2,"Chicago, IL",0,,4,712,,0,Above $61,(312) 226-0858,355,145,91,70,51,953 W Fulton Market,Chicago,IL,60607,US,{American (New)},"{sweet shrimp,salted duck egg,roasted banana,fermented sausage,prawn cake}","{""2016"": [[0, 4], [1, 3.5], [2, 4], [3, 4.5], [4, 4], [5, 4], [6, 3.5], [7, 3.5], [8, 4], [9, 4.5], [10, 4.5], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 4], [3, 3.5], [4, 3], [5, 3.5], [6, 4], [7, 3.5], [8, 3.5], [9, 3.5], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 3.5], [11, 3]], ""2019"": [[0, 3], [1, 4], [2, 4.5], [3, 4.5], [4, 5], [5, 4], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 4]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 3.5], [9, 4]]}"
A9yx4wG6VlIaVJdm40twRw,Ocean Prime,/biz/ocean-prime-chicago,"Chicago, IL",0,,4.5,150,,0,$31-60,(312) 428-4344,101,28,9,8,4,87 E Wacker Dr,Chicago,IL,60601,US,"{Seafood,Steakhouses,American (New)}","{chilean sea bass,king crab legs,warm butter cake,surf and turf,crab cake,lobster bisque,scallops,alaskan crab leg,sonoma goat cheese ravioli,french onion soup}","{""2019"": [[3, 4.5], [4, 4], [5, 4.5], [6, 5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 5], [7, 5], [8, 5], [9, 4.5]]}"
AdaKIf13xduT-BiuofsOrQ,Pono Ono Poke,/biz/pono-ono-poke-evanston,"Chicago, IL",0,,4.5,110,,0,$11-30,(847) 859-6390,70,26,9,3,2,1630 Chicago Ave,Evanston,IL,60201,US,"{Poke,Hawaiian,Seafood}","{spicy tuna bowl,island style tuna bowl,citrus salmon bowl,shoyu tuna bowl,sweet and spicy salmon bowl,spicy crab}","{""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 5], [5, 5], [6, 4.5], [7, 4], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4], [1, 4], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
LeA-eBkN7UMoFKuHRP_MyQ,Upton’s Breakroom,/biz/uptons-breakroom-chicago,"Chicago, IL",0,2013,4.5,217,,0,$11-30,(312) 872-7838,142,41,18,9,7,2054 W Grand Ave,Chicago,IL,60612,US,{Vegan},"{korean tacos,bacon ranch cheeseburger,togarashi bowl,kale salad,banh mi sandwich,bar b que jackfruit sandwich,chicago style italian sandwich,side of bacon seitan,combo plate,al pastor jackfruit tacos}","{""2016"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 4], [1, 4.5], [2, 4.5], [3, 5], [4, 5], [5, 5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4], [11, 3.5]], ""2019"": [[0, 3.5], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4]]}"
Bux2liRQch80CZErQiE5ew,Vajra,/biz/vajra-chicago,"Chicago, IL",0,2019,4.5,150,,0,$31-60,(312) 929-4990,103,28,8,6,5,1329 W Chicago Ave,Chicago,IL,60642,US,"{Himalayan/Nepalese,Indian}","{chicken tikka,paneer stuffed capsicum,saag paneer,cashew chicken tikka masala,samosa chaat,dal makhani,fish curry,shrimp curry,goan fish curry,paneer tikka masala}","{""2019"": [[1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 3.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 5], [7, 5], [8, 5], [9, 5]]}"
2J0wXaUS701x3WvzBiPBDQ,The Spice Room,/biz/the-spice-room-chicago,"Chicago, IL",0,,4,286,,0,$11-30,(773) 360-8689,159,68,27,16,16,2906 W Armitage Ave,Chicago,IL,60647,US,{Indian},"{butter chicken,chicken tikka,gobi manchurian,chicken tikka masala,chicken vindaloo,paneer butter masala,lamb vindaloo,chicken biryani,veggie samosa,chicken}","{""2017"": [[2, 5], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 5], [8, 4], [9, 4], [10, 4.5], [11, 4.5]], ""2018"": [[0, 3.5], [1, 4], [2, 4.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 4], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2019"": [[0, 4], [1, 4], [2, 3.5], [3, 4], [4, 4], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 5], [9, 4.5]]}"
FHnEVGIw5h1L5u20dz-YFw,Parson’s Chicken & Fish,/biz/parsons-chicken-and-fish-chicago-3,"Chicago, IL",0,,3.5,180,,0,$11-30,(773) 661-6016,51,46,23,36,24,2439 N Halsted St,Chicago,IL,60614,US,"{American (New),Bars}","{fried chicken sandwich,hot chicken sandwich,chicken nuggets,popcorn chicken,pimento toast,buffalo wings,grilled amish chicken,apple fritters,fried cauliflower basket,demon style chicken}","{""2019"": [[0, 3.5], [1, 3], [2, 3.5], [3, 3], [4, 3], [5, 3], [6, 3.5], [7, 3], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2020"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3.5], [4, 4], [5, 4], [6, 4], [7, 3], [8, 2.5], [9, 3]]}"
g2Hji8KscrA_7cJPJYDi4w,The Lakefront Restaurant,/biz/the-lakefront-restaurant-chicago,"Chicago, IL",0,,3.5,101,,0,$11-30,(312) 414-1313,38,17,16,12,18,2401 N Lake Shore Dr,Chicago,IL,60614,US,"{Breakfast & Brunch,Beer Bar,American (Traditional)}","{deviled eggs,chicken fried chicken,french toast,scallops pesto pasta}","{""2018"": [[4, 3], [5, 4], [6, 3], [7, 4.5], [8, 3.5], [9, 3], [10, 3], [11, 3]], ""2019"": [[0, 3], [1, 3], [2, 3.5], [3, 4], [4, 3.5], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 4], [8, 4.5], [9, 4]]}"
GPN0FxOs2WU1_0JGj4KvIA,Knead Great Pizza,/biz/knead-great-pizza-chicago-2,"Chicago, IL",0,2018,4.5,138,,0,$11-30,(773) 974-6004,108,15,5,4,6,2101 W North Ave,Chicago,IL,60647,US,"{Pizza,Gelato,Italian}","{alice in wonderland,cannolis,watch the cows kiss,bruschetta,margherita pizza,pepperoni pizza,maui pizza}","{""2018"": [[3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 4.5], [8, 5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5]]}"
nN0qJkjWjVoZm2LZjB-5kQ,H Mart - Chicago,/biz/h-mart-chicago-chicago,"Chicago, IL",0,1982,4,202,,0,$11-30,(312) 966-4666,69,74,35,12,12,711 W Jackson Blvd,Chicago,IL,60661,US,"{Grocery,Korean,Food Court}","{beef bento box,spicy tofu soup,korean bbq,beef bulgogi,spicy seafood soup,joong boo,dumplings,crabs,fresh fish,japchae}","{""2018"": [[1, 3.5], [2, 3.5], [3, 4], [4, 3.5], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4.5], [10, 3.5], [11, 4]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 4], [6, 4], [7, 4.5], [8, 3], [9, 3], [10, 3.5], [11, 3.5]], ""2020"": [[0, 4], [1, 3.5], [2, 3.5], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4], [9, 4]]}"
figkYyQO-6kmS3gw8K34kA,The Happy Lobster,/biz/the-happy-lobster-chicago,"Chicago, IL",0,2015,4.5,172,,0,$11-30,,131,21,8,5,7,131 N Clinton St,Chicago,IL,60661,US,"{Seafood,Food Trucks}","{lobster roll,lobster sandwich,fried haddock sandwich,king crab bisque,mac and cheese lobster,fried mac}","{""2016"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 5]], ""2018"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5]], ""2019"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 4.5], [5, 3.5], [6, 5], [7, 5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 3.5], [9, 3.5]]}"
#NAME?,Tacotlan,/biz/tacotlan-chicago,"Chicago, IL",0,2018,4.5,110,,0,Under $10,(773) 666-5259,95,6,6,1,2,4312 W Fullerton Ave,Chicago,IL,60639,US,{Mexican},"{chilaquiles,lengua taco,chicken fajitas platillo,quesadilla,carne asada taco}","{""2018"": [[3, 5], [4, 5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 5], [10, 5], [11, 5]], ""2019"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 4.5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 5], [3, 5], [4, 4.5], [5, 5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
DZs9lNJ6xbVnAJIxXI7gAw,Salsa Picante,/biz/salsa-picante-chicago,"Chicago, IL",0,,4,175,,0,Under $10,(773) 904-8406,100,37,15,16,7,949 N Western Ave,Chicago,IL,60622,US,{Mexican},"{fish tacos,super tacos,churros,marinated chicken tacos,al pastor tacos,carne asada,chilaquiles,steak torta}","{""2016"": [[0, 4], [1, 4.5], [2, 4.5], [3, 5], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4.5], [2, 5], [3, 4.5], [4, 4.5], [5, 4], [6, 4.5], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 4]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4.5], [7, 4], [8, 4], [9, 4]]}"
SB2EkTsax2uOzGa0jBDcJw,Ina Mae Tavern & Packaged Goods,/biz/ina-mae-tavern-and-packaged-goods-chicago,"Chicago, IL",0,2018,3.5,303,,0,$11-30,(773) 360-8320,127,52,49,40,35,1415 N Wood St,Chicago,IL,60622,US,"{Southern,Beverage Store,Breakfast & Brunch}","{beignets,po'mans seafood tower,fried catfish,fried shrimp and roast beef po' boy aka the peacemaker,blackened cauliflower,shrimp po' boy,crispy nashville hot chicken po' boy,boiled shrimp,fried oyster po' boy,fried gulf shrimp}","{""2018"": [[6, 3.5], [7, 3], [8, 3], [9, 3.5], [10, 3.5], [11, 3.5]], ""2019"": [[0, 5], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 4.5], [10, 4.5], [11, 4]], ""2020"": [[0, 4], [1, 3], [2, 3], [3, 4], [4, 4], [5, 4], [6, 2.5], [7, 4], [8, 3.5], [9, 3.5]]}"
wgga2S54iePDvvTZkpLyMA,La Bomba,/biz/la-bomba-chicago-4,"Chicago, IL",0,,4,298,,0,Under $10,(773) 250-0806,146,55,34,18,45,3221 W Armitage Ave,Chicago,IL,60647,US,{Puerto Rican},"{arroz con camarones,el jibarito sandwich,meat pie,banana dumpling,beef stew mixta,puerto rican tamale,mofongo con carne fritta,fried chicken,flan,ensalada de pulpo con arroz}","{""2016"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 3.5], [7, 4], [8, 3.5], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4.5], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2018"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 3.5], [4, 4], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3.5]], ""2020"": [[0, 2.5], [1, 3.5], [2, 3.5], [3, 4], [4, 4.5], [5, 3.5], [6, 4], [7, 4], [8, 3], [9, 3]]}"
ggi4ASeyeY5MEd4yjRgmZA,Tesfa Ethiopian Cuisine,/biz/tesfa-ethiopian-cuisine-chicago,"Chicago, IL",0,2016,4.5,203,,0,$11-30,(312) 698-4481,167,27,4,2,3,1023 W Wilson Ave,Chicago,IL,60640,US,"{Ethiopian,Breakfast & Brunch}","{zil zil tibs,doro wot,yebeg tibs,kitfo,gomen,key wot,ater kik alicha,yemisir wot,lamb stew,lentil sambusas}","{""2017"": [[0, 4.5], [1, 5], [2, 5], [3, 4.5], [4, 5], [5, 4.5], [6, 5], [7, 5], [8, 4.5], [9, 5], [10, 5], [11, 5]], ""2018"": [[0, 5], [1, 5], [2, 5], [3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 4], [8, 4], [9, 4.5], [10, 5], [11, 5]], ""2019"": [[0, 5], [1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 4], [9, 4], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5]]}"
mVhkriEZ_lvqCLwzjm6etA,Wonder Chop,/biz/wonder-chop-chicago,"Chicago, IL",0,2019,5,60,,0,,(773) 384-6499,56,4,0,0,0,2418 W Fullerton Ave,Chicago,IL,60647,US,"{Chinese,Japanese,Sushi Bars}","{sesame chicken lo mein dumplings,mongolian beef,garlic chicken,crab rangoons,dragon roll,orange chicken,chicken fried rice,sweet and sour chicken,pepper onion beef,philadelphia roll}","{""2019"": [[8, 5], [9, 4.5], [10, 5], [11, 5]], ""2020"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5]]}"
X1X_1cPqu8RiPmjOXWeyTQ,Mild 2 Spicy,/biz/mild-2-spicy-chicago-4,"Chicago, IL",0,,4.5,309,,0,$11-30,(773) 661-6778,211,46,21,17,14,714 W Diversey Pkwy,Chicago,IL,60614,US,{Indian},"{chicken tikka,chicken tikka masala curry,butter chicken,saag paneer curry,masala dosa,lamb saag curry,lamb vindaloo curry,chicken madras curry,mysore masala dosa,lamb madras curry}","{""2017"": [[7, 4.5], [8, 4], [9, 4.5], [10, 4.5], [11, 5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 5], [4, 5], [5, 3.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4.5], [11, 4.5]], ""2019"": [[0, 5], [1, 4.5], [2, 5], [3, 5], [4, 5], [5, 3.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4], [2, 4], [3, 4.5], [4, 4], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4]]}"
1xmqU6rr5Kl5tzEEebsBSQ,Svea Restaurant,/biz/svea-restaurant-chicago,"Chicago, IL",0,,4,294,,0,Under $10,(773) 275-7738,107,122,33,19,13,5236 N Clark St,Chicago,IL,60640,US,"{Breakfast & Brunch,Scandinavian}","{viking breakfast,swedish sausage,swedish tease,swedish meatballs,swedish breakfast,gothenburg special,scrambled eggs,veggie omelette,pickled herring}","{""2016"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2017"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3.5], [8, 4], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4], [6, 4], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3]], ""2019"": [[0, 3], [1, 3.5], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 5], [8, 5], [9, 5]]}"
H1Bs27aRoY5X3UyJEm_Q0Q,Rica Arepa,/biz/rica-arepa-chicago,"Chicago, IL",0,,4.5,126,,0,Under $10,(773) 543-3000,105,13,2,2,4,4253 West Armitage Ave,Chicago,IL,60639,US,{Venezuelan},"{cachapa,reina pepia arepa,rica reina,patacon}","{""2018"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 4], [8, 4], [9, 4.5], [10, 5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 5], [7, 5], [8, 4.5], [9, 4.5]]}"
lCJnbAP8O8292rTNX35F8g,Colectivo,/biz/colectivo-chicago-4,"Chicago, IL",0,1993,4,250,,0,$11-30,(773) 687-8078,112,79,22,18,19,2530 N Clark St,Chicago,IL,60614,US,"{Breakfast & Brunch,Coffee Roasteries}","{chorizo burrito,avocado blt,curry chicken salad wrap,smoked salmon sandwich,turkey club}","{""2017"": [[4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4]], ""2018"": [[0, 4], [1, 4.5], [2, 4], [3, 4], [4, 4.5], [5, 4], [6, 4], [7, 4], [8, 3.5], [9, 4], [10, 3], [11, 3.5]], ""2019"": [[0, 3.5], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 3.5], [9, 3.5]]}"
UbGuOTthP3iS6_nB5mDHDQ,Mario’s Table,/biz/marios-table-chicago,"Chicago, IL",0,,4,206,,0,$11-30,(312) 944-0199,97,54,19,20,16,21 W Goethe St,Chicago,IL,60610,US,{Italian},"{tortellini jambalaya,baked cavatelli,seafood diavola,shrimp scampi}","{""2016"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 4], [9, 3.5], [10, 3.5], [11, 4.5]], ""2018"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4], [6, 4.5], [7, 4], [8, 4], [9, 4], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
5o6K08WqUUvAJS5686jr4w,JoJo’s Shake Bar,/biz/jojo-s-shake-bar-chicago-2,"Chicago, IL",0,,3.5,384,,0,$11-30,(312) 624-8963,135,65,58,53,73,23 W Hubbard St,Chicago,IL,60654,US,"{Desserts,Diners,Bars}","{gold digger,wonder years,girl scout,smash burger,honey fried chicken sandwich,threes,cherry poppins spiked,chocolate nirvana,blueberry lavender milkbar,playroom}","{""2019"": [[2, 3], [3, 3], [4, 3.5], [5, 3], [6, 3.5], [7, 3.5], [8, 4.5], [9, 4.5], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 5], [6, 2.5], [7, 3], [8, 3], [9, 2.5]]}"
Xdw3MKpWyEfED9Ba5uiAmQ,Sam & George’s,/biz/sam-and-georges-chicago-2,"Chicago, IL",0,,4,517,,0,$11-30,(773) 935-4025,266,143,49,34,25,3000 N Lincoln Ave,Chicago,IL,60657,US,"{Breakfast & Brunch,American (Traditional)}","{egg casseroles,breakfast skillets,egg skillets,scrambled egg whites,greek toast,porky pig,eggs benedict}","{""2016"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2017"": [[0, 3.5], [1, 4], [2, 3.5], [3, 3.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 5], [8, 5], [9, 5], [10, 4.5], [11, 4]], ""2018"": [[0, 4], [1, 4], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5]], ""2019"": [[0, 5], [1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
zipWyPrxNX8m5XFwm3b1lg,Masa Azul,/biz/masa-azul-chicago,"Chicago, IL",0,2011,4.5,351,,0,$11-30,(773) 687-0300,199,109,25,11,7,2901 W Diversey Ave,Chicago,IL,60647,US,"{Mexican,Cocktail Bars}","{baja shrimp tacos,esquites,tacos de cochinita pibil,chile relleno,carne asada torta,chilaquiles,pork belly tacos,latin manhattan,steak torta,totopos}","{""2016"": [[0, 4.5], [1, 5], [2, 5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 5], [8, 4.5], [9, 4], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
jSACRNhrAnHxVjfADTQvHQ,Creperia Nuevo Leon,/biz/creperia-nuevo-leon-chicago,"Chicago, IL",0,2016,4.5,69,,0,$11-30,(312) 929-4252,48,11,4,2,4,1636 W 18th St,Chicago,IL,60608,US,"{Creperies,Mexican,Breakfast & Brunch}","{la fruit crepe,la hamburguesa crepe,el churro crepe,la pizza crepe,la fresa crepe,el poblano crepe,la manzana crepe,la pera crepe,la tortuga crepe}","{""2016"": [[9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 5], [9, 5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 5], [8, 5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
mBG17MKjI3TNwYew5dzdyQ,The Moonlighter,/biz/the-moonlighter-chicago,"Chicago, IL",0,,4,168,,0,$11-30,(773) 360-8896,70,44,30,15,9,3204 W Armitage Ave,Chicago,IL,60647,US,"{Burgers,Beer Bar,Sports Bars}","{moonlighter burger,amarillo burger,coronado burger,pina colada,buffalo wings,pittsburgh burger,boombox foxtrot,bratwurst,cobb salad}","{""2017"": [[10, 4], [11, 3.5]], ""2018"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 4], [4, 4.5], [5, 4], [6, 4.5], [7, 4], [8, 4.5], [9, 4], [10, 3.5], [11, 3.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4], [4, 3.5], [5, 3], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4], [1, 4.5], [2, 4], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3], [9, 3.5]]}"
